,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
1112,HH3040,HISTORY OF CHINESE MEDICINE,3.0,HIST(SOH),Yes,Letter Graded,,,"The course will progress chronologically from pre-Imperial China to modern times, highlighting different periods of transition. Each class/topic is coupled with different theoretical and critical approaches, which will help you consider how evidence and sources relate to research approaches. Classes will outline internal changes, different medical approaches by different actors, processes of importation and translation, and top-down rationalisation and standardization. You will learn how different kinds of practice and theory became 'mainstream,' for whom, and in what time period, and in so doing, come to a broad synthetic understanding of Chinese medical culture. This will build to a reflection on the continuity and change in the modern biomedical context of Chinese medicine, and how medical heritage has become a site of cultural negotiation. The course will contain opportunity for hands-on experience of different traditional healing arts, as well as site-visits to different locations on and off campus."
1113,HH3045,COLD WAR IN ASIA: TRANSNATIONAL & MICRO APPROACHES,3.0,HIST(SOH),Yes,Letter Graded,,,"This module explores the history of the Cold War in Asia, using a micro and transnational approach. Before the 2000s, most historical research on the Cold War was either American-centric or Euro-centric. The non-Western world, in particular East Asia, a `fault-line region' (Major and Mitter), was under-studied. The history of the Cold War therefore was asymmetrical. The end of the Cold War and the subsequent opening of archives in former colonies enable the reconstruction of Cold War history in East and Southeast Asia in a broad historical context connecting them with China, Britain, the United States and the Soviet Union (now Russia). Adopting a micro and transnational approach, this course uses Hong Kong, a `Cold War pivot' as a starting point to trace how ideas were disseminated transborder and how big powers' activities in the colony affected how the Cold War was unfolded in countries in East and Southeast Asia. Ever since the establishment of the People's Republic of China in 1949, Hong Kong, a British colony, was a battleground for competing ideologies: communism and capitalism. Hong Kong was relatively liberal as a colony. Economically, the principle of `laissez-faire' was adopted by the colonial regime. Politically, despite the absence of democracy, the colonial government introduced the City District Officer Scheme to solicit public opinion. Socially, the state propagated the idea of freedom of speech, press, assembly and religion. As an alien administration that ruled over two million Chinese residents in the post-war period, the colonial government constantly faced a problem of legitimacy and was susceptible to Communist infiltration. The Chinese Communist Party participated in Hong Kong life and used its base in the territory to encourage the uptake of radical ideas throughout Asia. In addition, the United States Information Services and the Nationalists disseminated propaganda to overseas Chinese in Southeast Asia using its representative and secret operatives in Hong Kong. Hong Kong also played important role during conflicts. For example, through Hong Kong, strategic goods were shipped to Korea during the Korean War despite the trade embargo. And it was also a shelter for Vietnamese refugees during the Vietnam War. In theory, under British liberal legal traditions, the administration sought to create a permissive environment for social movements to propagate ideas that were critical of colonialism and capitalism. In practice, the colonial state monitored radicalism closely and repressed it using all possible means. The approach adopted by the colonial government in handling these Cold War activities influenced how the Cold War was unfolded in Asia, in particular Taiwan, Korea, Vietnam, Malaya and Singapore. Through this course, not only comparisons can be drawn between Cold War activities in different territories and countries, students can also learn about the transnational network: how ideas, ruling strategies and technologies flowed and exchanged transnationally and people moved across the borders. Both high diplomacy and cultural activities will be explored. Students can identify similarities and differences in Cold War experiences between the East and the West, setting up a transnational comparative framework for further studies."
1114,HH4007,INTERNATIONAL HISTORY OF THE COLD WAR,4.0,HIST(SOH),Yes,Letter Graded,HH1001 OR HH9101,,"This course is about the history of Southeast Asia and the Cold War. It aims to enlighten students on the origins and course of the conflict in the subregion in the global context. It also seeks to help students appreciate the cultural, diplomatic, economic, political, and social impacts of the twentieth century global conflict on Southeast Asia. In addition, the course will analyze the effect that the turn of events in the area had on global and international developments. To those ends, the course will pay particular attention to the multidimensional attempts by external powers to expand their influence in Southeast Asia as well as the ways that peoples within the area furthered their personal and national ends by exploiting, adapting to, and resisting the Cold War powers` involvement in their societies. By studying developments within twentieth century Southeast Asia from global, international, transnational, and national perspectives, therefore, we will discover that inasmuch as external forces had shaped the subregion, Southeast Asians had also made significant impacts on the course of global and international history."
1115,HH4017,DEFINING THE NATION: INDIA ON THE EVE OF INDEPENDENCE,4.0,HIST(SOH),Yes,Letter Graded,HH1001,,"- Background to late colonial India and the rise of the mass nationalist movement in the 1920s - Diverse concepts of the nation in twentieth century South Asia - The historical background to the Partition of British India in 1947 - The historical impacts of Partition in post-Independence India, Pakistan and Bangladesh"
1116,HH4021,PUBLIC & APPLIED HISTORY,4.0,HIST(SOH),Yes,Letter Graded,HH1001,,Public & Applied History explores questions around the production and presentation of history; the ethics and issues of applying history to 'real-world' problems; the relationship between history and popular knowledge; and the creative methods by which historical research can profitably interact with a variety of patrons.
1117,HH4029,"HISTORY OF MODERN CHINA & COLONIAL HONG KONG, C.1945-1997",4.0,HIST(SOH),Yes,Letter Graded,HH1001,,"This module explores the diplomatic, political, social and economic history of British Hong Kong during the period from 1945 to 1997. It examines how development in China and decolonization of the British Empire influenced Sino-British relations and the British colony. Hong Kong was important geo-politically. Due to geographical proximity, developments in China and Hong Kong always affected each other. The 1967 riots were a classic example. Historically, the legitimacy of British rule was never recognized by the Chinese governments. Tensions always existed between Britain and China over Hong Kong's future constitutional settlement. Politically, the Chinese Communists and the western governments both treated Hong Kong as a strategic base during the Cold War, advocating competing ideologies. Economically, it served as an economic gateway for the Communist regime to trade with foreign powers and earn foreign exchange. Hong Kong was also unique. Scholars promoted the concept that Hong Kong was a peculiar colony. The colonial government exercised a policy of indirect rule, combining economic laissez-faire with some interventions in for example the provision of social housing. The society underwent rapid urbanization but remained relatively stable. Western and Chinese culture blended. Hong Kong Chinese increasingly differentiated themselves from Mainland Chinese. This module examines the connections between colonial Hong Kong, Britain and China via six inter-locking themes: imperial diplomacy, diplomatic end game, social order and colonial state-building, identity, political culture and economic dynamism. Through exploring the modern history of Hong Kong during the colonial era, useful insights in China's development, international relations and British colonialism can be acquired."
1118,HH4030,PREHISTORY & ARCHAEOLOGY IN EAST & SOUTHEAST ASIA,4.0,HIST(SOH),Yes,Letter Graded,,,"The aim of the course is to provide students with a general overview of the basic themes and issues in the prehistory of archaeology in East and Southeast Asia. This course is designed to introduce students to the archaeologies of East Asia and Southeast Asia; the area stretching from the Japanese Archipelago in the East to the western borders of China in Central Asia. The course primarily focuses on the prehistoric period but also extends into the early historic period (~40,000 BC to 1000 AD). The course is designed to progress chronologically, but with particular emphasis placed on specific themes, among them: early human migrations and expansions, the origins and dispersal of food production, development and spread of metallurgy, interregional contacts and the rise of hierarchical social organizations and urbanism. We will also examine the practice of archaeology in East Asia and how modern political processes have influenced the inferences made about the past."
1119,HH4031,HISTORY & ARCHAEOLOGY OF ANCIENT CHINA,4.0,HIST(SOH),Yes,Letter Graded,,,"This course will examine the ancient roots of Chinese civilization, from the fluid mix of regional cultures in the Neolithic period (beginning ca. 8000 B.C.E.) through the establishment of the Han Dynasty (206 B.C.E.-220 C.E.). In addition to covering major political developments, we will pay close attention to religious, intellectual, and social trends, as well as to changes in the material culture of ancient China. Throughout the course we will focus particularly on recent archaeological discoveries. Nearly eighty years of scientific archaeology in China has produced a wide array of data that have revolutionized our understanding of ancient history. As new texts and artifacts continue to be unearthed, historians struggle to reconcile this new knowledge about the past with a received historical tradition that goes back 2000 years. This tension between received historical knowledge and modern archaeology puts archaeology at the heart of fierce historiographic debates. This course will explore these issues by examining early Chinese history in light of major archaeological discoveries of texts and materials, discussing both the content of the discoveries and their impact on the historiography of ancient China."
1120,HH4090,SPECIAL TOPICS IN HISTORY- GLOBAL ASIA,4.0,HIST(SOH),Yes,Letter Graded,,,"In the special topics in History of Global Asa, you will examine the Social history in the 20th century. You will compare the nation building experiences of some different Asian countries at the verge of development and modernization in the wake of their independence from colonization. Through this course, you will compare the political, economic and social changes during the same periods. You will recognise the critical events in the 20th century history that reflects greater international trends and ideological battles that took place in the post-colonial world"
1121,HH4091,SPECIAL TOPICS IN HISTORY- INTERDISCIPLINARY HISTORY,4.0,HIST(SOH),Yes,Letter Graded,,,"This course examines the important history of women and medicine in China by focusing on one of the most prominent areas: women's reproductive health. It discusses how a variety of actors conceptualized, discussed, constructed, or even contested Chinese women's reproductive health and bodies from the imperial period to the twentieth century. Employing a thematic rather than a chronological approach, this course covers a series of prominent themes related to women's reproduction, ranging from theorizations of the female reproductive body in classic works, to pragmatic and scientific practices in managing reproductive ailments such as menstruation, miscarriage, childbirth, and prenatal and postpartum care. This course also analyzes the important role that science and technology played in the development of women's reproductive health. Through a focused study on women's reproductive health in the Chinese context, this course aims to equip students with historical knowledge, critical thinking abilities, and analytical skills to reflect on issues about women, medicine, and science in other cultural and national contexts."
1122,HG2003,PHONETICS & PHONOLOGY,3.0,LMS(SOH),Yes,Letter Graded,,,"This course introduces students to the study of speech sounds and the analysis of sound systems in the world's languages. Students will develop skills in perceiving, articulating and transcribing vowel and consonant sounds using IPA symbols. They will also be introduced to syllable structures and learn to do phonemic analysis and employ distinctive features and phonological rules to the analysis of sound patterns."
1123,HG2010,BILINGUALISM & MULTILINGUALISM,3.0,LMS(SOH),Yes,Letter Graded,,,"This course focuses on issues central to the phenomenon of bilingualism. It evaluates both sociological and psychological evidence and claims about the bilingual experience, and discusses the implications of these claims on the social perception of bilinguals in different societies. Despite the fact that more than half the world's population is bilingual, the general public still harbours many misconceptions about what it means to be a bilingual. This course examines some of the myths about bilingualism and explores the potential that bilingualism brings to individuals and society."
1124,HG2013,CHILD LANGUAGE,3.0,LMS(SOH),Yes,Letter Graded,HG1001,"AAE23N, HG8010",This course is an overview of some key issues in first language acquisition. It charts children's language development from birth right through the school years. The emphasis of the course is on evaluating crosslinguistic data against current theoretical models of language acquisition. Topics include phonological; morphological; grammatical; semantic and pragmatic development. The course will also evaluate the influence of the environment on the child's language development by examining studies on input and research on differences in socialisation patterns across languages. Students will have the opportunity to work with real language data from a variety of languages.
1125,HG2016,LANGUAGE & MUSIC,3.0,LMS(SOH),Yes,Letter Graded,,,"This course explores the relationship between language and music on a perceptual and cognitive level. Broadly, there are six main themes: 1. Elements of Language and Music (e.g. the 'basic units' of language and music- phonemes, musical pitch) 2. Melody in Language (e.g., prosody) and in Music 3. Rhythm in Language and in Music 4. Linguistic and Musical Syntax 5. Neuropsychology of Language and Music 6. Cross-Domain Transfer"
1126,HG2017,FATHER-&-MOTHER-TONGUES: LANGUAGES OF SE ASIA,3.0,LMS(SOH),Yes,Letter Graded,HG1001 & HG2003,,1. Languages of Southeast Asia and their history 2. Language contact in multilingual societies 3. Language endangerment and orality 4. Principles and techniques of language documentation 5. Structure of lexicon and metaphor 6. Lexicon and resource building and dissemination
1127,HG2027,ECOLINGUISTICS: LANGUAGE & THE ENVIRONMENT,3.0,LMS(SOH),Yes,Letter Graded,,HG0301,"In this course, we will look at how language is used to construct taken-for-granted stories, metaphors and ideologies that perpetuate environmentally harmful modes of human existence. We'll take an eco-critical perspective and develop an analytical toolkit that we'll apply to various discourses, including those referred to as `environmentalist'. We will analyze a wide range of texts (pieces of journalistic, academic and policy writing, excerpts from textbooks, advertisements, mission statements and `about us' sections of various companies and corporations, examples of `green initiatives' and environmentalist campaigning, blogs, literary narratives and poetry), and unpack the main tropes, frames and strategies through which environmentally hazardous discourses become normalized. We will also look for the alternatives that promote ecological harmony. Our major topics include but are not limited to: development, growth, progress, climate change, animal rights, nature-as-resource, individualism, consumerism, culturally constructed images of the ideal body and food consumption. The course will provide a stimulating environment for you to enhance your critical thinking skills and acquire concepts that will serve you well in many prospective careers, especially in industries with environmental and sustainability concerns. And those are many."
1128,HG2031,HISTORY OF ENGLISH,3.0,LMS(SOH),Yes,Letter Graded,,,"The course explores and studies the origins, changes, and reasons for changes in the grammar, sounds, and vocabulary of English from the beginnings of the language to modern times."
1129,HG2033,INTRODUCTION TO CONVERSATION ANALYSIS,3.0,LMS(SOH),Yes,Letter Graded,HG1001,HG4030,"Conversation analysis (CA) is a well-attested method within multiple humanistic and social science disciplines that uncovers the working of human communicative behaviours. CA is also used to comprehend the way we produce and understand naturally occurring talk in various social and institutional spheres. This course is an introduction to the methods of CA, a field of research which takes naturally occurring interaction as its object of study. You will receive hands-on training in transcription and systematic analysis of interactional data through this highly empirical and rigorous methodology. With this training, you will become acquainted with how research is conducted in this field of study. Topics covered include turn-taking, adjacency pairs, opening and closing, agreement and disagreement, pre-sequences, preference organization, repair, story-telling, and the requesting, giving, and reception of information in conversation."
1130,HG2035,SINGAPORE'S LANGUAGES,3.0,LMS(SOH),Yes,Letter Graded,,,In this course you will explore the answers to common questions that people have and are curious about languages in Singapore: What is Singlish? How did Singlish come about? Is Hokkien a dialect? Why do Singaporeans use lahs and lors? You will observe existing theories and their relation to how languages such as Singapore English has evolved and developed. You will also discover how language policies in Singapore have an impact on the development of languages in Singapore. This course will also provide you with the opportunity to examine the role of the media - from newspapers to the movie industry - in the construction of Singapore's languages.
1131,HG2051,LANGUAGE & THE COMPUTER,3.0,LMS(SOH),Yes,Letter Graded,,,"Traditionally linguistic analysis was done largely by hand, but computer-based methods and tools are becoming increasingly more widely used in contemporary research. This course provides an introduction to the key instruments and resources available on the personal computer that can assist the linguist in performing fast, flexible and accurate quantitative analyses. Students will learn a scripting language (Python) and use it and the Natural Language Tool Kit (NLTK) to analyse linguistic phenomena. The following topics will be covered in detail: File input/output Control Structures Frequency Distributions Regular Expressions Access to lexical resources Classification"
1132,HG2096,WHAT'S IN A TEXT? - ANALYZING WRITTEN DISCOURSE,3.0,LMS(SOH),Yes,Letter Graded,,,"This course will start by introducing and discussing the notions of `discourse' and `discourse analysis', after which the long-standing debate on difference between speech and writing will be examined. Given the importance of writing and written communication in the contemporary world, writing will be elaborated upon as a topic worthy of scientific enquiry, particularly with reference to different technologies and media, both `old' and `new'. One week will be devoted to an overview of different scripts and writing systems around the world, and examination how (and why) they can (and should) be studied as important semiotic resources for meaning-making and textual production. We will then move on to review and assess different types of written discourse and different ways to analyze them. After each of these segments, students will be expected to work on relevant assignments in order to get hands-on experience with working with written discourse. Finally, we will address some of the practicalities of analyzing written discourse and examine a number of examples of how written discourse analysis can be used by non linguists whose primary research questions are not about language and language use."
1133,HG3010,LANGUAGE & COMMUNICATION DISORDERS,3.0,LMS(SOH),Yes,Letter Graded,HG1001,HG8010,"THIS COURSE INTRODUCES STUDENTS TO BOTH DEVELOPMENTAL AND ACQUIRED LANGUAGE DISORDERS. STUDENTS WILL EXAMINE THE DIFFERENCE BETWEEN NORMAL AND ATYPICAL LANGUAGE DEVELOPMENT. THE EMPHASIS WILL BE ON UNDERSTANDING UNDERLYING COGNITIVE DEFICITS AND THE EFFECT OF COMMUNICATION DISORDER ON GENERAL DEVELOPMENT. IN THE SECOND PART OF THE COURSE, STUDENTS WILL STUDY ACQUIRED LANGUAGE DISORDER SUCH AS APHASIA, DEMENTIA AND OTHER SPEECH DISFLUENCIES DUE TO BRAIN INJURY. THERE WILL BE A SPECIAL FOCUS ON THE ASSESSMENT OF CLIENTS IN CULTURALLY AND LINGUISTICALLY DIVERSIFIED POPULATION AS STUDENTS WILL EXPLORE THE IMPACT OF BILINGUALISM AND MULTILINGUALISM ON ASSESSMENT PRINCIPLES AND STRATEGIES FOR INTERVENTION."
1134,HG3022,SOCIOLINGUISTICS OF A REGION,3.0,LMS(SOH),Yes,Letter Graded,HG2020,,"The purpose of this course is to familiarize students with some of the ethnic, linguistic, geographic, and historical complexities of Europe from a somewhat oblique angle, through a course dealing with the languages of Europe in their structure and social dimensions, and providing ample exposure to the historical background as well as frequent hands-on experience with maps."
1135,HG3023,ANTHROPOLOGICAL LINGUISTICS,3.0,LMS(SOH),Yes,Letter Graded,Not applicable to student who took HG221 in AY09-10 & before HG2001 & HG2003,,"Anthropological linguistics is an interdisciplinary sub-field of linguistics and anthropology that examines the link between language and culture, and they ways they influence each other. It is concerned with the role of language and meaning in their social and cultural contexts, and how they contribute to creating and perpetuating social structures and cultural practices. This interdisciplinary course provides you with a theoretical and practical training in researching language and culture from an anthropological point of view. Though selected readings, class discussions, and first-hand experience in doing anthropological/linguistic fieldwork, at the conclusion of this course you will appreciate how the study of communicative practices in their cultural settings can reveal profound insights into the diverse ways that humans perceive and interpret their worlds."
1136,HG4015,PSYCHOLINGUISTICS,4.0,LMS(SOH),Yes,Letter Graded,HG1001,HG3015,"In this course, you will explore the psychological processes underpinning a variety of issues related to language activities. You will be introduced to language processing models and theories of how language is stored and learnt. Adopting a crosslinguistic approach, you will also learn to evaluate the relationship between language, thought and culture and focus on research pertaining to bi-/multilingual individuals."
1137,HG4021,LANGUAGE SHIFT & MAINTENANCE,4.0,LMS(SOH),Yes,Letter Graded,HG2020,,"The course considers the socio-cultural and linguistic factors involved in language maintenance, shift, loss and revival from a societal, community and government perspective. The main emphasis is on understanding the range of complex individual and community based communicative and interactional settings and processes involved in the processes. The secondary focus of this course is to understand the governments' political and ideological role in language maintenance, shift, loss and revival. The course also considers ways communities and governments can cooperate to achieve shared language objectives."
1138,HG4023,LANGUAGE PLANNING & POLICY,4.0,LMS(SOH),Yes,Letter Graded,HG2020,HG3020,"In this course you will examine the theory and implementation of language policy and planning at all levels and explore areas where policy and planning overlap. You will also look into language activism and resistance to language planning through examining issues such as the legal status of languages and language rights; the interrelations between globalisation, nationalism, ethnicity, identity and language policy; linguistic ecology; multilingualism as a problem or resource; as well as issues on language minoritisation and endangerment. You will be guided to apply your learning to real world situations and explore ways to investigate issues empirically. This course provides you with training in core analytical skills necessary to engage in research on language planning and policy."
1139,HG4028,A WOR(L)D IN MOTION: THE SOCIOLINGUISTICS OF GLOBALIZATION,4.0,LMS(SOH),Yes,Letter Graded,HG2020,HG3024,"This is an advanced course aimed at reexamining the understanding of human communication in the age of globalization. As a research agenda, the sociolinguistics of globalization represents a relatively new, but rapidly growing and vibrant interdisciplinary approach to the place and role of language in the contemporary flows of people, capital, ideas, world views, cultural artefacts and representations. Change, mobility, and flux have come to characterize contemporary social life and social imagination, and this course will be a forum for you to engage with the relevant readings that deal with these issues from a sociolinguistic perspective. Throughout the course, we will be examining conditions and themes that have come to occupy a prominent place in the sociolinguistic research program. We will identify what new theoretical and methodological notions we need to add to our `traditional' sociolinguistic repertoire to be able to scrutinize communication and emergent regimes of language in the contexts of superdiversity, spatial and symbolic mobility, globalized economic markets, tourism, war and terrorism."
1140,HG4043,LANGUAGE UNIVERSALS & LANGUAGE TYPES,4.0,LMS(SOH),Yes,Letter Graded,HG2001 & HG2002 & HG2003,HG3046,"The aim of this course is to provide you with a systematic introduction to the theory of language universals, and to the theory and methodologies of linguistic typology. (Linguistic typology is the classification of the different formal structures and categories found in the world's languages; language universals are those aspects of language that do not vary, or vary only in some limited way among languages.)"
1141,HG4046,MALAY LINGUISTICS 2 - DIALECTOLOGY & LANGUAGE CONTACT,4.0,LMS(SOH),Yes,Letter Graded,HG2001 OR HG2034,,1. Introduction 2. Old Malay 3. Classical Malay - Nominals 4. Classical Malay - Verbs 5. Classical Malay - Discourse 6. Modern Malay dialects - Malaysia 7. Modern Malay dialects - Indonesia 8. Modern Malay dialects - Singapore 9. Language contact varieties - Singapore 10. Bazaar Malay varieties 11. Modern Contact varieties 12. Influence of English
1142,HG4047,PRAGMATIC THEORY,4.0,LMS(SOH),Yes,Letter Graded,HG2001 & HG2002 & HG2003,,"In this unit we focus on how we understand what someone is trying to communicate to us when they say or write something to us, especially how the particular words and structures are used for the purpose of getting us to understand just what the speaker intends. Given that the meaning of a word or structure depends on how it is used, we will look at the physical and cultural contexts within which communication occurs and develop an understanding of the role they play in the communication of meaning."
1143,HG4051,CORPUS LINGUISTICS,4.0,LMS(SOH),Yes,Letter Graded,HG2051 OR HG2034,HG3051,"This course is an introduction to the fast growing field of corpus linguistics. It aims to familiarize you with key concepts and common methods used in the construction of language corpora, as well as tools that have been developed for searching and using major corpora such as the British National Corpus. Criteria and methods used for evaluating corpora and analytical tools will also be discussed. Through hands-on experience in pre-editing, annotating, and searching corpora, you will be equipped with basic corpus skills widely applied in linguistic research. This also lays the groundwork for research using big data and machine learning of language."
1144,HG4071,THE MEAT OF SPEECH,4.0,LMS(SOH),Yes,Letter Graded,HG2003,,"The course begins broadly by summarizing basic topics in anatomical organization of the body, such as tissue types, and reviews core anatomical terminology, but then quickly narrows in on the main theme, which concerns how the body produces and perceives speech. Topics are organized functionally so as to maintain student focus on the relationship between form and function. The broader organization will first outline speech production, and then the processes of speech perception and the associated mechanisms of hearing will be discussed. Within each topic, the key elements of the musculoskeletal system are described first, and then the physiological principles governing their operation are covered. Because of the natural anatomical overlap across functional topics, each layer discussed will build on the last. The course will first cover the mechanism of respiration. Next, phonation, pitch, and laryngeal articulation (including protective maneuvers) will be introduced and the relationship between laryngeal control and respiration will be elucidated. These components will be connected to the notion of the sound source (in acoustic theoretic terms). Students will be introduced to live demonstrations of low-dimensional biomechanical models of the vocal folds and the basic elements of myoelastic- aerodynamic theory will be discussed. Laryngoscopy and laryngeal ultrasound for speech and non-speech processes will also be used to support anatomical and physiological theory, and students will be required to know how to identify the laryngeal structures as observed with these instrumental techniques. The mechanism of the supralaryngeal structures will then be discussed. This is a broad subject area and its subtopics include the jaw, the tongue and pharynx, the velopharyngeal port and nasal cavity, and the lips. A significant amount of attention will be given to the structure of the bones of the skull and their muscular connections. Each of these components will be illustrated using biomechanical models developed in ArtiSynth to visually demonstrate to students the individual and joint effects of muscle action on the articulators. Students will be made aware of how this supralaryngeal component concerns the acoustic filter of the vocal tract and live demonstrations of articulatory speech synthesizers (such as VocaiTractlab; http://www.vocaltractlab.de/) will reinforce this principle. Students will also be exposed to speech imaging data in the form of MRI and lingual ultrasound. Students will be required to identify relevant vocal tract structures observable with these methods. Once the full mechanism is outlined, speech-related processes will be introduced with a focus on consonant and vowel production. The laryngeal components of these, such as voicing and aspiration, will allow students to integrate what they learned about the larynx into the subject of supralaryngeal articulation. Students will gain an appreciation of the complex orchestration involved in producing basic eve sequences and be required to produce detailed descriptions of the physiological events involved such sequences, including those discussed in relation to the larynx. Students will also gain an appreciation of how the life-supporting functions of chewing and swallowing relate to speech. Some attention will also be given to the muscles of the lower face and their use in facial expression. The course will then focus on the perceptual side of speech and introduce the mechanism of hearing by examining, in turn, the outer, middle, and inner ear. Students will be taught about theories of aural sensation and be introduced to some of the physical principles governing the hearing mechanism, including impedance transformation and the mechanoelectrical transduction processes of the hair cells. Some discussion will be given to the neural ear and how speech sounds become perceived by the brain. The students will be introduced briefly to the anatomy of the brain and the cranial nerves. The details of these topics will be related back to the preceding major sections of the course concerning speech production and perception by describing (in light detail) the neural pathways involved in motor control of speech, including the topics of the reflex arc, muscle spindles, and proprioception, and those for the perception of (speech) sound. The final topic discussed will introduce the topic of ontogenetic development of the vocal tract structures. Development in general will be briefly described and the students will be introduced to some of the genetic mechanisms that guide this process (with the side effect of sowing an interest for a potential course about Language and Genetics). Students will then be given a short tour of the developing vocal tract. A final link will then be made to phylogenetic development of vocal tract structures, with an equally short survey of the comparative morphology of structures found in other specifies that are homologous to those of the human vocal tract. Variation of vocal tract structures as a function of factors such as age, sex, and broad ethnic-background, will also be noted and supported with irnaging data whenever possible. Key subjects covered include: 1. using anatomical and physiological terminology to describe the processes of speech production and perception; 2. the relationship between the auditory categories of the IPA and the mechanisms of speech production; 3. an appreciation of the link (and sometimes lack thereof) between anatomical form and physiological function; 4. an appreciation of the relationship between physical principles (such as acoustics or aerodynamics) and the processes of speech and hearing; 5. practice interpreting anatomical and speech-instrumentation data."
1145,MS4603,MICROELECTRONICS PROCESS INTEGRATION,3.0,MAT,Yes,Letter Graded,MS3012(Corequisite),MS4503,Process integration for ULSI devices. CMOS well/isolation/gate module technology. Contact module technology. Interconnect and Metallization. Applications of Thin Films
1146,MS4611,BIOMEDICAL DEVICES,3.0,MAT,Yes,Letter Graded,MS3011(Corequisite) & MS4013(Corequisite),MS4511,Overview of biomedical implants and devices; Performance of Biomedical Devices; In vivo performance of polymeric biomaterials; In vivo performance of ceramic biomaterials; In vivo performance of metallic biomaterials; Limitations of biomaterials and current research trends.
1147,MS4612,DRUG DELIVERY & TISSUE ENGINEERING,3.0,MAT,Yes,Letter Graded,MS4013(Corequisite),,Drug Delivery Fundamentals. Controlled and Targeted Delivery. Tissue Engineering Principles. Biomaterials Substrates.
1148,MS4622,COMPOSITE MATERIALS,3.0,MAT,Yes,Letter Graded,MS2013,MS4551,"This course introduces composite materials at a more advanced level. 1. structural composite materials (reinforcements, interfaces, polymer matrix composites, ceramic matrix composites, ceramic matrix composites, carbon fiber composites) 2. Non-structural composite materials (bio-application, electric and optical application, thermoelectric applications)"
1149,MS4630,PHOTOVOLTAIC DEVICES & ENERGY STORAGE,3.0,MAT,Yes,Letter Graded,,MS4526,"Architectures of PV devices, PV device principles, Efficiency improvement in PV devices, Fabrication methods and Application of PV devices, Types of Energy storage, Electrochemical principles in batteries/supercapacitors, Energetics and kinetics charge storage, Factors affecting battery/supercapacitor performance, Lithium ion battery technology, Selection/ Applications of supercapacitors /batteries and future trends."
1150,MS4650,FUNCTIONAL NANOSTRUCTURE MATERIALS,3.0,MAT,Yes,Letter Graded,MS4014(Corequisite),MS4555,"General introduction of nanomaterials. Case studies of nanomaterial systems in term of the applications, synthesis and characterization. For example, using carbon nanotubes for electronic device applications; noble metal nanoparticles for catalysis."
1151,MS4661,APPLICATN OF PATENTS & REGISTERED DESIGN IN ENG RELATED IND,3.0,MAT,Yes,Letter Graded,MS4660 OR BG4341 OR CH4341,,"This course follows on from the module Fundamentals of IP to provide deeper knowledge and skills relating to some aspects of patent and registered design having substantial relevance in the engineering industry. The course provides you with the ability to identify aspects of patent and registered design law, understand how knowledge of patent and registered design law can drive an organization?s IP strategies, and assess potential courses of action concerning patentable inventions and design protection. Particular emphasis will be placed on the legal issues in relation to creation, protection, and exploitation of these intellectual assets. A note on the legal cases that are highlighted in the study units: these cases are for illustrative purposes in relation to the legal principles discussed; in general you are NOT expected to be able to recall them or use them in presenting arguments for assessment purposes."
1152,MS4662,APPRECIATING IP IN RESEARCH & DEVELOPMENT,3.0,MAT,Yes,Letter Graded,MS4660 OR BG4341 OR CH4341,,"This course provides you with a working understanding on engineering research and development and intellectual property (IP) in related context. It also trains you to apply and use IP knowledge to address real-life IP-related issues in the R&D context. Key themes that will be covered are assessing IP issues related to R&D, and the implementation and monitoring of suitable approaches to address these IP issues. Expanding on these, the course explores how an understanding of IP rights protection laws and their considerations can guide and support an organisation's R&D activities and strategies. Particular emphasis will be placed on the practical and legal issues in relation to managing the R&D value chain of creation/innovation, identification, ownership, protection, and commercial exploitation of intellectual assets. Case studies related to various branches of engineering including materials science engineering, will be presented and discussed."
1153,MS4664,ENVIRONMENTAL SUSTAINABILITY & MATERIALS,3.0,MAT,Yes,Letter Graded,MS1013 & MS1017,,"The objectives of this course are to introduce you to the environmental aspects of materials, and the role materials engineers play in building a sustainable environment, including topics such as the principles of green design, industrial ecology, product life cycle assessment, and relevant materials research for environmental and energy applications. This course will be helpful to students intending to specialize in environmentally-conscious product design and manufacturing processes involving the usage of modern materials."
1154,MS4671,INTRODUCTION TO MATERIALS SIMULATION,3.0,MAT,Yes,Letter Graded,MS0003 & MS1008 OR BG2211 & CB0494 OR CB0494 & CH2107 OR CV0003 & CV1014 OR SC1003 & SC1015 OR EE0005 & EE1005 OR MA1008 & MA2018,,"The aim of this course is to introduce to year-4 students some of the most important computational modelling techniques for materials simulation, such as continuum methods, atomistic and molecular simulation methods, quantum mechanics methods, and machine learning techniques that includes artificial neural networks. Students will gain insights into fundamental, theoretical, and numerical aspects of materials simulation through examples and exercises, appreciate the utility of computational modelling as an essential aid to uncover the underlying physics of experimental studies."
