,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
2089,HE3026,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2003 OR HE2003 & HE5092,,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
2090,HE3033,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,,Major topics include: (1) a background introduction to China?s economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
2091,HE3034,ECONOMICS OF EDUCATION,3.0 AU,NA,Yes,Letter Graded,HE1001 OR HE2003 OR HE2005 OR HE2004 (Min Grade :B+),,"This course combines economic theory and empirical findings to examine different aspects of the economics of education. Topics include (but not limited to): The basic theory of investment and signalling in education; the empirical problem of disentangling the private return to education from the return to innate ability; evidence on the non-pecuniary return to education; externalities; the role of early childhood education; the problems associated with giving incentives to teachers and students to boost performance; the role of income and inequality of access to education; the roles of school inputs such as class size and peers on educational attainment; the effects of teachers; the role of non-economic factors in education such as grit and aspirations. Through this course, students will gain a basic understanding of different issues in the economics of education literature and how to analyse educational policy outcomes, which will be relevant for policy making in the real world."
2092,HE3603,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,HE3003,Major topics include: (1) a background introduction to China's economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
2093,HE3604,HEALTH ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HU9001 OR HE5091 OR HJ5001,HE3004,"This course aims to study the basic principles of economics of health and healthcare. We will cover topics such as production of health, market for insurance and its issues such as adverse selection and moral hazard, and supply of physician and organization of hospitals and payments systems. Lastly we will cover recent issues in health economics such as role of health in economic development, persistent issues of high medical inflation, and behavioral aspects of health and sin-taxes. The course prepares you for a career in government (e.g. Ministry of Health, Ministry of Finance), private sector (policy think tanks and consultancies addressing and advising on organization of healthcare), and academia."
2094,HE3613,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2004 OR HE2001 & HE2005 OR HE2004 & HE9092 OR HE2005 & HE9092 OR HE2005 & HE5092 OR HE2004 & HE5092,HE3013,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
2095,HE3614,ECONOMICS OF CORPORATE FINANCE,3.0 AU,NA,No,Letter Graded,HE2001 & HE2002 & HE2004 OR HE2001 & HE2002 & HE2005 OR HE2001 & HE2002 & HE2003,HE3014,"If you are curious on why companies and the financial markets behave the way they do from the orientation of economics, this course is for you to learn and to thrive. It aims to provide you a solid economic foundation to the theory and practice of corporate finance in a modern world. You will enjoy an intellectual stimulation and enhance your cognitive ability by commanding the core theory of corporate finance at a rigorous level. You may apply what you have learned to various interesting corporate world problems and develop potential research topics for your FYP and for further study. You could become more prepared for the competitive job market with the financial knowledge and background offered in this course. You could also generate insights on the basic trade-offs between today and tomorrow and between risk and return and apply them to your I personal investment and life-time decisions."
2096,HE3621,INTERMEDIATE ECONOMETRICS,3.0 AU,NA,No,Letter Graded,HE2005 OR HE2004 (Min Grade :A),HE3021,"Topics covered include misspecification analysis, maximum likelihood and instrumental variable estimation, univariate time series analysis and autoregressive distributed lag models."
2097,IE0005,INTRODUCTION TO DATA SCIENCE & ARTIFICIAL INTELLIGENCE,3.0 AU,NA,Yes,Letter Graded,EE1005 OR CE1003 OR CZ1003 OR BG2211 OR CH2107 OR CV1014 OR MS1008 OR MA1008 OR IE1005 OR RE1016,"CE1015, CE1115, CE4073, CH0494, CZ1015, CZ1016, CZ1115, CZ4073, SC1015",Data-Analytic Thinking. The Data Pipeline. Data Presentation. Data-driven Inference. Data-driven Identification. Digital Storytelling. Artificial Intelligence. Reinforcement Learning and Artificial Intelligence. Ethics in Data Science & Artificial Intelligence. State-of-the-Art in Data Science & Artificial Intelligence.
2098,IE2104,DIGITAL ELECTRONICS,3.0 AU,NA,Yes,Letter Graded,,"CE1105, CZ1105, SC1005","This course serves as a foundation course on digital electronics. It covers a broad range of fundamental digital circuits. The concepts of digital signals, number systems, logic gates, switching algebra and logic minimization techniques, basic combinatorial and digital circuits and their application in more complex digital systems are to be imparted to the students."
2099,IE2106,ENGINEERING MATHEMATICS I,3.0 AU,NA,Yes,Letter Graded,MH1811 OR MH2810 OR CY1602,,"This course aims to develop your understanding of fundamental mathematical concepts in Probability, Mathematical Statistics, Numerical Methods, Laplace Transform and Partial Differential Equations. These key concepts will be important and useful to students pursuing Engineering studies in areas such as signals and systems, communications, smart grid, intelligent control systems, electronics, computer engineering etc."
2100,IE2108,DATA STRUCTURES & ALGORITHMS,3.0 AU,NA,Yes,Letter Graded,,,"This course aims to give a systematic introduction to data structures and algorithms for constructing efficient computer programs. Principles of algorithmic analysis will be studied. Emphasis is on data structures and efficient algorithms in the program development process, covering abstract data types, trees, graphs, sorting, and searching. The greedy technique such as Prim's algorithm, Kruskal's algorithm, and Dijkstra's algorithm will be introduced."
2101,IE2110,SIGNALS & SYSTEMS,3.0 AU,NA,Yes,Letter Graded,MH1810 & MH1811 OR MH2810 OR CY1601 & CY1602,,"Through this course, students should be able to understand the representation of continuous-time and discrete-time signals; their frequency characteristics and Fourier spectrum; representation and characteristics of linear time-invariant systems in both time and frequency domains; and the principles of sampling a continuous-time signal to yield a discrete-time one."
2102,IE3017,COMPUTER COMMUNICATIONS,3.0 AU,NA,Yes,Letter Graded,,,"The course is to provide you with the fundamental concepts in computer communications, proceeding from data communications over a data link to transfer of information across local-area networks and wide-area networks. Contents: Introduction to Computer Communications. Data Communications Fundamentals. Data Link Layer. Introduction to Internet and Protocol. Multiple Access Links and Protocols and Local Area Network. Network Layer. Transport Layer. Internet Checksum Calculation."
2103,IE3102,MICROPROCESSORS,3.0 AU,NA,Yes,Letter Graded,,,"Through this course, students should be able to understand the fundamentals of ARM microprocessors. It covers the ARM architecture, software programming in assembly language as well as C language. It will also introduce students on the special ARM programming functions for THUMB, stack and interrupt programming."
2104,IE4001,SOFTWARE ENGINEERING,3.0 AU,NA,Yes,Letter Graded,,,Introduction to software engineering. Software project management. Software requirements and specifications. Software design. Software testing and maintenance.
2105,IM1002,ANALOG ELECTRONICS,3.0 AU,NA,Yes,Letter Graded,,,"This course aims to provide you with the fundamentals of electronic circuit analysis. You will be exposed to circuit analysis theories, circuit devices such as diodes, op-amps, and bi-polar junction transistor. Course content: Basic circuit theory. Network transformation. Node voltage method. Mesh analysis. Norton and Thevenin. Inductor and capacitor. Natural response. Laplace transform. Op-amps. Diodes. DC analysis of BJTs. Introduction to MOSFETs. Small-Signal Amplifiers."
2106,IM1003,OBJECT-ORIENTED PROGRAMMING,3.0 AU,NA,Yes,Letter Graded,,,Programming Fundamentals. Object-Oriented Concepts and Programming. Graphical user interface programming. Applications.
2107,IM2073,INTRODUCTION TO DESIGN & PROJECT,2.0 AU,NA,Yes,Letter Graded,,"EE2073, EE3072, IM3072",The practice-oriented course consists of project modules that require students to design and implement state-of-the-art systems in the areas of Information Engineering and Media.
2108,MH1820,INTRODUCTION TO PROBABILITY & STATISTICAL METHODS,3.0 AU,NA,Yes,Letter Graded,HE1004,"AB1202, HE1004, HE1005, MH1800, MH2500, MH2814, MT2001",This course provides a good foundation in probability and statistical inference. Basic ideas and methodologies in probability and statistics which are useful for economics students are introduced. It also aims to prepare students for higher level applied and theoretical econo-metric courses.
2109,ML0003,KICKSTART YOUR CAREER SUCCESS,1.0 AU,NA,Yes,Pass/Fail,,AB1002,"This course is a foundation module on essential career preparation skills. This course equips you with practical skills needed in your personal development and job search to help you succeed in a new disruptive workplace. This course is open to all Year 2 students. In today's competitive world, it is crucial that career preparation skills are learnt early to ensure that competitive edge is sharpened with a heightened sense of workplace values and ethics."
2110,CE4001,VIRTUAL & AUGMENTED REALITY,3.0 AU,NA,No,Letter Graded,Year 3 standing ,"CZ4001, SC4060",Definition of augmented and virtual reality; Human factors and sensory conflict; A generic VR system; 3D real-time computer graphics for VR systems; Physically-based simulation; Virtual reality hardware; Virtual reality software; Virtual reality applications; VRML and X3D; Shared virtual spaces. Each lecture module will be accompanied by typical examination problems and their model solutions which will be studied as hands-on experiences.
2111,CE4015,SIMULATION & MODELLING,3.0 AU,NA,No,Letter Graded,Year 3 standing IM1001 & IM2006 OR CE1007 & CE1011 OR CE1107 & CE2100,"CZ4015, SC4054","Basic concepts: system, model, simulation. Different types of simulation: Monte Carlo simulation, continuous system simulation, discrete event simulation. Simulation software: modelling and simulation using Arena. Generating random numbers and random variables for simulation study: LCG, inverse transform, convolution. Analysis of input and output data: MLE, Goodness-of-fit test, confidence interval. Verification and validation: concepts and techniques. Queuing models: properties, performance measures and basic formulas. Comparison of alternative designs: paired-t approach, multiple comparison problem. Variance reduction: CRN, AV."
2112,CS2024,WEB DESIGN & TECHNOLOGIES,3.0 AU,NA,Yes,Letter Graded,,,"The course covers a brief history of hypertext and the World Wide Web, and gives a broad overview of technologies used in Web design. Students will be taught how to design, implement and maintain Web-based sites using authoring and scripting languages, content creation, management and digital media tools. Students will learn how to implement the latest strategies to develop third generation Websites, evaluate design tools, discuss future technology standards and explore the incompatibility issues surrounding current browsers."
2113,CS2025,IMAGE & SOUND PRODUCTION,3.0 AU,NA,Yes,Letter Graded,,,"This course introduces the core components of motion picture production: idea, image, sound, and sequence. In lecture, students will view movies and/or television programmes while considering a variety of questions. What do we want to express? Who is our audience? How do we talk about images? What compositional elements can we control or manipulate? How do we sequence images in order to evoke specific responses? What happens when particular sounds and images are juxtaposed? In related tutorials, students will explore these concepts with digital video cameras and nonlinear editing."
2114,CS2030,AUDIO IN MEDIA,3.0 AU,NA,Yes,Letter Graded,,,"The course is a hands-on course in which students will take a look at the basic theory and concepts, equipment, software and techniques and working on specific projects which are production related."
2115,DA2002,THINKING & COMMUNICATING VISUALLY II,3.0 AU,NA,Yes,Letter Graded,DA1000,,"In this introductory, practice-based workshop course, you will explore the fundamental aspects of two-dimensional design and colour theory. The main emphasis will be on developing an understanding of the visual language of design through paper-based experimentation with a range of techniques. You will learn about visual elements of design, principles of visual organization and composition planning. Analytical and critical thinking skills will be developed through lectures, workshops, making and critique sessions. This course provides foundation skills for further visual communication study."
2116,DA3000,THINKING & COMMUNICATING VISUALLY III,3.0 AU,NA,Yes,Letter Graded,DA1000,,"This is a studio-oriented workshop where students are given the opportunity to experience the creative design process and be expose to different skill sets required towards the development of new products and devices. Students are guided with appropriate precedent studies engaging them in studio projects involving the `hard' and `soft' skill of the 3d visualization technique. Through a series of exercises and assignments, students are introduced to stages of the conceptual design from 3-dimensional modeling in digital environment to creative thinking and analysis of product in terms of syntactic, pragmatic and semantic."
2117,DM2007,INTERACTIVE II,3.0 AU,NA,Yes,Letter Graded,DM2000,,"This course further introduces you to the fundamental principles of interactivity presented in DM2000 Interactive I. You will further explore modes of interaction, their computational methods and their systemic relationships: making sense of the environment (input), processing this information and acting in the environment (output via diverse media). The class will promote interdisciplinary problem-solving via experimental art and speculative design for this rapidly expanding and transforming field. You will deepen your ideation, development and protyping skills in preparation for further in-depth studies."
2118,HE3003,ECONOMETRICS II,3.0 AU,NA,No,Letter Graded,HE2003,HE3603,"Topics covered include misspecification analysis, maximum likelihood and instrumental variable estimation, univariate time series analysis and autoregressive distributed lag models."
2119,HE3010,MONEY & BANKING,3.0 AU,NA,Yes,Letter Graded,HE2002,HE2007,"This course offers a systematic analysis of monetary theories and the financial system. Apart from exposing you to different approaches in monetary analysis, the course places a special emphasis on the up-to-date analysis of how costs affect financial structure and monetary policy. The course will cover the structure and importance of the financial system, the functions of money, behavior of interest rates, financial structure and asymmetric information, bank management and regulation, debates on macroeconomic and monetary policies, the targets and instruments of monetary policies, the transmission mechanism of monetary policy and its effectiveness, money and inflation, rational expectations and its applications."
2120,HE3011,COST-BENEFIT ANALYSIS,3.0 AU,NA,No,Letter Graded,HE2001 OR HE9092 OR HE5092,,"This module covers the fundamental notions of cost-benefit analysis; a method of evaluating the relative merits of alternative public investment projects or programmes in order to achieve economic efficiency in the allocation of scarce resources. In a way, cost-benefit analysis identifies and assesses the factors which need to be considered in making rational economic choices. In addition to understanding the theory and applying the principles behind cost-benefit analysis, some further complementary techniques drawn from decision sciences will be taught. The welfare foundations of cost-benefit analysis will be emphasized throughout the module. Topics covered will include identification and measurement of benefits and costs; investment decision criteria; risk and uncertainty; problems of distribution and equity; and particular problems in project evaluation."
2121,HE3012,FINANCIAL ECONOMICS,3.0 AU,NA,Yes,Letter Graded,AB1202 & HE5091 OR AB1202 & HE1001 OR HE1001 & MH1820 OR HE1001 & MH1820 OR AB1202 & HE9091 OR HE1004 & HE9091 OR HE1005 & HE9091 OR AB0901 & AB1202 OR AB1202 & HE9092 OR HE1001 & MH2500 & MH3500 OR AB1202 & HE5092,HE3007,"This course covers two big questions: first, what determines economic agents? investment decisions, and second, how are financial assets priced. Major topics include: (1) mean-variance analysis; (2) capital asset pricing model; (3) valuation of bonds, stocks and derivatives; and (4) life cycle portfolio choice. We also cover basic concepts in corporate finance."
2122,HE3013,ECONOMICS OF CORPORATE FINANCE,3.0 AU,NA,No,Letter Graded,HE2001 & HE2002 & HE2003,HE3613,"If you are curious on why companies and the financial markets behave the way they do from the orientation of economics, this course is for you to learn and to thrive. It aims to provide you a solid economic foundation to the theory and practice of corporate finance in a modern world. You will enjoy an intellectual stimulation and enhance your cognitive ability by commanding the core theory of corporate finance at a rigorous level. You may apply what you have learned to various interesting corporate world problems and develop potential research topics for your FYP and for further study. You could become more prepared for the competitive job market with the financial knowledge and background offered in this course. You could also generate insights on the basic trade-offs between today and tomorrow and between risk and return and apply them to your I personal investment and life-time decisions."
2123,HE3020,INTERNATIONAL ECONOMICS,3.0 AU,NA,Yes,Letter Graded,HE9092 OR HE2002 OR HE5092,HE4003,"The aim of the course is to develop a coherent modern analytical framework for thinking about all of the fundamental problem in international Economics. The course deals with many questions that are central to today's policy world such as current accounts, government budget deficits, speculative attacks and the implications of the expanding global markets for foreign assets."
2124,HE3023,LABOUR ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HE5091,"HE4103, HE4203","It covers the determination of labor market demand and supply, wage determination, wage differentials, human capital investment, migration and discrimination, as well as unemployment and labor policies."
2125,HE3025,HEALTH ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HU9001 OR HE5091 OR HJ5001,,"This course aims to study the basic principles of economics of health and healthcare. We will cover topics such as production of health, market for insurance and its issues such as adverse selection and moral hazard, and supply of physician and organization of hospitals and payments systems. Lastly we will cover recent issues in health economics such as role of health in economic development, persistent issues of high medical inflation, and behavioral aspects of health and sin-taxes. The course prepares you for a career in government (e.g. Ministry of Health, Ministry of Finance), private sector (policy think tanks and consultancies addressing and advising on organization of healthcare), and academia."
2126,HE3026,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2003 OR HE2003 & HE5092,,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
2127,HE3033,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,,Major topics include: (1) a background introduction to China?s economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
2128,HE3034,ECONOMICS OF EDUCATION,3.0 AU,NA,Yes,Letter Graded,HE1001 OR HE2003 OR HE2005 OR HE2004 (Min Grade :B+),,"This course combines economic theory and empirical findings to examine different aspects of the economics of education. Topics include (but not limited to): The basic theory of investment and signalling in education; the empirical problem of disentangling the private return to education from the return to innate ability; evidence on the non-pecuniary return to education; externalities; the role of early childhood education; the problems associated with giving incentives to teachers and students to boost performance; the role of income and inequality of access to education; the roles of school inputs such as class size and peers on educational attainment; the effects of teachers; the role of non-economic factors in education such as grit and aspirations. Through this course, students will gain a basic understanding of different issues in the economics of education literature and how to analyse educational policy outcomes, which will be relevant for policy making in the real world."
2129,HE3111,MONETARY ECONOMICS,3.0 AU,NA,Yes,Letter Graded,HE1003 & HE2001 & HE2002 OR HE1004 & HE2001 & HE2002,HE4017,"The course will start with a simple model of money, the overlapping generations model where money is a store of value. The fundamentals of the demand for fiat money, inflation, the demand deposit, bank runs and the role of central banking are examined. Then, we will study money interaction with other financial assets and the real effects of money on output and national account."
2130,HE3603,THE CHINESE ECONOMY,3.0 AU,NA,No,Letter Graded,HE1001 OR HE1002 OR HE9091 OR AB0901 OR HE5091,HE3003,Major topics include: (1) a background introduction to China's economy and its economic reforms; (2) fundamental economic institutions; the current economic structure; industrial policies; (3) macroeconomic policies; (4) growth patterns and trends.
2131,HE3604,HEALTH ECONOMICS,3.0 AU,NA,No,Letter Graded,HE1001 OR HE9091 OR AB0901 OR HU9001 OR HE5091 OR HJ5001,HE3004,"This course aims to study the basic principles of economics of health and healthcare. We will cover topics such as production of health, market for insurance and its issues such as adverse selection and moral hazard, and supply of physician and organization of hospitals and payments systems. Lastly we will cover recent issues in health economics such as role of health in economic development, persistent issues of high medical inflation, and behavioral aspects of health and sin-taxes. The course prepares you for a career in government (e.g. Ministry of Health, Ministry of Finance), private sector (policy think tanks and consultancies addressing and advising on organization of healthcare), and academia."
2132,HE3613,URBAN ECONOMICS,3.0 AU,NA,No,Letter Graded,HE2001 & HE2004 OR HE2001 & HE2005 OR HE2004 & HE9092 OR HE2005 & HE9092 OR HE2005 & HE5092 OR HE2004 & HE5092,HE3013,"This course studies urban spaces from an economist's perspective. Why do cities exist, and what are the benefits - and costs - of organizing economic and social activity in close proximity? Students taking this course will apply intermediate microeconomic theory and micro-econometrics to the analysis of cities and urban problems. Students will also be expected to understand and interpret contemporary empirical economic research into urban problems. Fundamental contributions from other social sciences and disciplines to the study of urban economic activity will also be discussed. In line with the course's objectives, students will be assessed based on a group project based on the interpretation of existing contemporary research; an individual research paper; and a final examination testing knowledge and application of theory and concepts"
2133,HE3614,ECONOMICS OF CORPORATE FINANCE,3.0 AU,NA,No,Letter Graded,HE2001 & HE2002 & HE2004 OR HE2001 & HE2002 & HE2005 OR HE2001 & HE2002 & HE2003,HE3014,"If you are curious on why companies and the financial markets behave the way they do from the orientation of economics, this course is for you to learn and to thrive. It aims to provide you a solid economic foundation to the theory and practice of corporate finance in a modern world. You will enjoy an intellectual stimulation and enhance your cognitive ability by commanding the core theory of corporate finance at a rigorous level. You may apply what you have learned to various interesting corporate world problems and develop potential research topics for your FYP and for further study. You could become more prepared for the competitive job market with the financial knowledge and background offered in this course. You could also generate insights on the basic trade-offs between today and tomorrow and between risk and return and apply them to your I personal investment and life-time decisions."
2134,HE3621,INTERMEDIATE ECONOMETRICS,3.0 AU,NA,No,Letter Graded,HE2005 OR HE2004 (Min Grade :A),HE3021,"Topics covered include misspecification analysis, maximum likelihood and instrumental variable estimation, univariate time series analysis and autoregressive distributed lag models."
2135,HE4001,ADVANCED MICROECONOMICS,4.0 AU,NA,No,Letter Graded,HE2001,,"The course examines the microeconomics and welfare foundation of public economic policy. The course begins with an introduction of basic concepts such as Pareto optimality, social choice, externality and second best. Then, we will discuss the appropriate ultimate objectives in public policy, the attainment and impediments to Pareto optimality, ways to solve the paradox of social choice, incentive compatibility in preference revelation for public goods, the dilemma of second best, the tradeoff between efficiency and equality and the optimal level of public spending; while taking into account related issues like environmental quality, relative income effects, and recent results in happiness studies."
2136,HE4003,ADVANCED INTERNATIONAL FINANCE,4.0 AU,NA,No,Letter Graded,HE9092 OR HE2002 OR HE5092,HE3020,"The aim of the course is to develop a coherent modern analytical framework for thinking about all of the fundamental problem in international finance (also known as international macroeconomics or open-economy macroeconomics). The course deals with many questions that are central to today?s policy world such as current accounts, government budget deficits, speculative attacks and the implications of the expanding global markets for foreign assets."
2137,HE4010,SINGAPORE ECONOMY IN A GLOBALIZED WORLD,4.0 AU,NA,No,Letter Graded,HE2001 & HE2002,,"The topics include economic development, monetary and fiscal policies, exchange rate, market liberalization, manpower and labor market, social security, international trade and regional co-operation. The objective is to provide final year economics undergraduates with greater insights into the policies that have shaped Singapore?s economic growth and to engage students in an evaluation of these policies and development experiences. It will be unique in drawing upon the expertise of adjunct staff members who have been involved in policy-making, staff members who have worked extensively in the area, and senior government policy- and decision-makers. The module will be conducted seminar-style. Class room participation will constitute 50 percent and written examination 50 percent."
2138,HE4011,CURRENT TOPICS IN ECONOMICS,4.0 AU,NA,No,Letter Graded,HE2001 & HE2002,,The aim of the course is to provide an understanding of the theoretical foundation of 'The Economics of Uncertainty and Information'. The discussion will be accompanied with real world examples.
2139,HE4022,EMPIRICAL STRATEGY & PROGRAM EVALUATION,4.0 AU,NA,Yes,Letter Graded,HE2004 OR HE2005,HE4203,This course helps students to form a foundation in econometric analysis especially those related to modern economic research. Modern econometric skills will be introduced to students through lectures and computer based class projects. The course emphasizes applications of econometric techniques rather than econometric theories. Statistical package will be used to illustrate analysis of real-world data.
2140,HE4040,BEHAVIORAL ECONOMICS,4.0 AU,NA,Yes,Letter Graded,HE2001 OR HE2002 OR HE9092 OR HE5092,HE4004,"The above figure depicts the Moller Franz illusion. The lengths of the three lateral lines above appear to be different, although they are of the same length. The cognitive function of our brain tricks us into thinking that they are different. Behavioral Economics studies how psychological limitations influence economic decision makings. In particular, it focuses on how adding important and more realistic human psychological attributes, which include: 1. Bounded rationality; Why people sometimes make seemingly irrational decisions such as taking more risks when they experience losses and being more risk-averse when they experience gains? 2. Bounded willpower; Why people often have difficulties in carrying out activities and actions that they had already earlier planned? For example, often, people desire to save more for retirement but unable to commit to doing so because they face the temptation to spend their money now. 3. Bounded self-interest; Why are people not entirely selfish as assumed in the standard economics analysis? They often are willing to sacrifice their monetary payoffs to uphold fairness and (or) to help unfortunate others. Thus, economics agents are not solely motivated by individual utility maximization. All these attributes can have profound impacts on the predictions of the standard economic models and the way we craft economic and social policies."
2141,HE4043,FINANCE & DEVELOPMENT,4.0 AU,NA,Yes,Letter Graded,HE2001 & HE2002 & HE2003 OR HE2001 & HE2002 & HE2004 OR HE2001 & HE2002 & HE2005,HE4018,"The aim of this course is to develop a critical understanding of the recent debate on the role of financial intermediation in the process of economic development. It will discuss the desirability of having a deeper and more efficient financial system and explore the origins of financial development. The main topics covered are: finance for development, financial innovation, financial liberalization, financial inclusiveness, financial globalization and financial crisis."
2142,HE4203,MICROECONOMETRICS & PANEL DATA,4.0 AU,NA,Yes,Letter Graded,HE2004 OR HE2005 OR HE3003,"HE3023, HE4022","This course is intended to be a practical guide for students doing applied economic research. Topics covered include causal inference, average treatment effect, randomized experiment, regression adjustment, instrumental variables regressions, panel data, first difference and individual/time fixed effects model, two-way fixed effects model, difference-in-differences, and regression discontinuity design. Students will get hands-on experience with data analysis and causal inference by using statistical packages such as STATA or R. All the econometric methods introduced in the course will be illustrated by extensive empirical examples with real-world data. Practical advice on how to design an empirical research project and how to write an applied economics paper will also be provided."
2143,HE4903,ADVANCED ECONOMETRICS,4.0 AU,NA,Yes,Letter Graded,HE3021 OR HE3621 OR HE3003,HE4021,"Based on HE3021 Intermediate Econometrics, this course provides you with a theoretical foundation on econometric methods widely used in empirical studies and their applications. The approa ches and models introd uced to you will have both theoretical rigor and empirical relevance. Topics covered include asymptotic theory, large sample properties of OLS, IV, GM M, heteroskedasticity, limited dependent variable models and panel data models."
2144,HW0288,ENGINEERING COMMUNICATION,2.0 AU,NA,Yes,Letter Graded,Year 3 standing HW0188 (Not Applicable to IEM) OR HW0111 (Not Applicable to IEM) OR CC0001 (Not Applicable to IEM),HW0210,"HW0288 is an advanced course which aims to enhance the spoken and written abilities of engineering students when communicating in both academic and professional settings. In this course, the emphasis is on advanced skills in academic and professional communication. In the academic literacy and information literacy components of the course, you learn advanced skills for searching academic databases, evaluating sources and incorporating and citing them appropriately in your writing. In the professional communication component of the course, you learn written and oral workplace communication skills such as writing emails, participating at meetings, interacting with clients and projecting a professional image of yourself."
2145,IE0005,INTRODUCTION TO DATA SCIENCE & ARTIFICIAL INTELLIGENCE,3.0 AU,NA,Yes,Letter Graded,EE1005 OR CE1003 OR CZ1003 OR BG2211 OR CH2107 OR CV1014 OR MS1008 OR MA1008 OR IE1005 OR RE1016,"CE1015, CE1115, CE4073, CH0494, CZ1015, CZ1016, CZ1115, CZ4073, SC1015",Data-Analytic Thinking. The Data Pipeline. Data Presentation. Data-driven Inference. Data-driven Identification. Digital Storytelling. Artificial Intelligence. Reinforcement Learning and Artificial Intelligence. Ethics in Data Science & Artificial Intelligence. State-of-the-Art in Data Science & Artificial Intelligence.
2146,IE2107,ENGINEERING MATHEMATICS II,3.0 AU,NA,Yes,Letter Graded,MH1811 OR MH2810 OR CY1602,,"Complex numbers, vectors, matrices, limits and continuity of functions, derivatives and integration and their applications, multivariable calculus, partial derivatives, ordinary differential equations, double integrals in polar coordinates, dot product, cross product, are introduced in MH1811, MH2810 or equivalent courses. This course builds on these concepts to further the fundamental mathematical knowledge and skills that are necessary in engineering and related career, as well as to equip students with life-long learning skills."
2147,IE3012,COMMUNICATION PRINCIPLES,3.0 AU,NA,Yes,Letter Graded,EE2010 OR IM2004 OR IE2010 OR IE2110,,"Communication Principles is a foundational course for those majoring in the communication option in final year. This course introduces students to: (i) the essential approaches, fundamental concepts and design issues in communication engineering. The course emphasizes the understanding of engineering principles. Mathematics is used only at a level that is absolutely necessary; (ii) basic concepts of modulation techniques including amplitude modulation (AM), frequency modulation (FM) and phase modulation (PM) that are widely used in analogue communication systems, and basic techniques for analyzing such systems in the time and frequency domains; (iii) basic concepts of a digital communication system including sampling theorem, pulse code modulation (PCM) and principles of digital data transmission, and basic techniques for analyzing such systems in the time and frequency domains. Contents: Review of Signal Analysis and Noise Representations. Linear Modulation. Frequency and Phase Modulation. Digital Communication Principles."
2148,IE3014,DIGITAL SIGNAL PROCESSING,3.0 AU,NA,Yes,Letter Graded,EE2010 OR IM2004 OR IE2010 OR IE2110,CE3007,"This course is designed to provide students the fundamentals of discrete-time signals, signal transforms, and digital filter design. Through this course, students are expected to achieve a basic understanding of digital signal processing. Ultimately, it is hoped that through learning this subject, students will be equipped with a clear understanding of DSP as well as the necessary foundation for further study of advanced DSP topics in the future. Contents: Introduction. Discrete Fourier Transform (DFT) and Fast Fourier Transform (FFT). Z-Transform. Digital Filter Design."
