,Course Code,Course Name,Academic Units,Faculty,BDE,Grade Type,Prerequisites,Mutually Exclusive,Course Information
1136,HG2095,CODES FR THE PAST: A GENERAL INTRO TO HIST OF CRYPTOGRAPHY,3.0,LMS(SOH),Yes,Letter Graded,HG2020,"HG5012, HG8012","The course introduces fundamental topics in History of Cryptography and Language Decipherment. It would consist of a basic introduction to classical Cryptography, from the origins (Antiquity, in the West and in the East) to the Second World War, aimed essentially at providing the students a general and accurate overview about Cryptography as a science and cultural phenomenon, dealing with the history of this discipline and encryption and decryption methods developed over time by Cryptographers. The teaching activity will be also substantiated by the application of general principles of combinatorial analysis and encryption techniques. Moreover, the course would have a focus on deciphering techniques applied not only to cryptographic systems, but also to ancient undeciphered languages and writing systems. A particular attention will be given to the study of the History of Cryptography and of the developments of this discipline, in the West and in the East, over time. The course will introduce, therefore, the study of Cryptography in a historical and theoretical way, analyzing the general and original principles of this science, but also dealing with the direct application of those principles (with the support of practical models useful to directly experiment encryption and deciphering techniques). The topic will be approached in a very general and all-embracing way, starting from the basic principles and from the origins of Cryptography and broadening the analysis to the contribution of Cryptography to the scientific progress of communications, security systems, and computer sciences."
1137,HG2099,LANGUAGES OF THE WORLD,3.0,LMS(SOH),Yes,Letter Graded,HG1001,"HG5008, HG5009, HG8008, HG8009","Through guided readings, lectures and hands-on tutorials, the student will develop an appreciation of key issues in the classification and description of the languages of the world. The main focus will be on the relationships between languages and the classification of languages into the larger language families, their geographical spread and historical background."
1138,HG3005,STATISTICS FOR PSYCHOLINGUISTICS,3.0,LMS(SOH),Yes,Letter Graded,HG1001,,"In this course, you will be provided with the necessary knowledge in using statistical tools for your own research project, such as t-test, ANOVA, multiple regression etc. You will not be tested on formulae, instead, the focus is on how to make use of computer software, such as Excel and SPSS, to organise data, present observation and conduct statistical analysis. You will also gain experience on how to write up empirical findings in a language acceptable by the field and learn to critically read statistics reported in prescribed readings from other courses. Through this problem-based approach you will gain a deeper understanding of statistics."
1139,HG3031,METHODS IN SOCIOLINGUISTICS,3.0,LMS(SOH),Yes,Letter Graded,,,"This course aims to give you a thorough insight into key areas of sociolinguistic research that will help you understand the linguistic, sociolinguistic, and/or social aspects and effects of language in social contexts. In this course you will learn to how to carry out sociolinguistic research studies, including collecting and processing empirical data and you will present this data verbally as well as in a fully-fledged research paper. In particular, you will learn how to source the necessary additional reading to understand essential sociolinguistic concepts; how to develop appropriate data collection tools; how to administer such tools and how to analyse the data you collect."
1140,HG3043,MALAY LINGUISTICS 1 - HISTORY & STRUCTURE,3.0,LMS(SOH),Yes,Letter Graded,HG2034,,"This course introduces fundamental topics in Malay linguistics, covering 1. Malay from the historical, typological, and language contact perspective 2. Malay sound system 3. Malay grammar 4. Malay discourse"
1141,HG4011,LANGUAGE & THE BRAIN,4.0,LMS(SOH),Yes,Letter Graded,HG1001,,"In this course we will examine how language is represented and learnt in the brain. Cutting-edge findings from state of the art techniques using functional neuroimaging and lesion studies will be reviewed to enable students to understand the workings of the human brain in relation to language use. Specific aspects of language processing such as meaning representation, speech perception and learning, learning disabilities as well as the bilingual brain will be introduced. Basic neuroanatomy will also be covered to enable students to pursue further studies. This course introduces functional neuroimaging at an advanced level."
1142,HG4013,MULTILINGUALISM ACROSS THE LIFESPAN,4.0,LMS(SOH),Yes,Letter Graded,HG1001 & HG2001 & HG2002,,"The course will focus on critical topics that affect multilingual individuals in multilingual communities across the lifespan. The approach is interdisciplinary as the readings will be drawn from psycholinguistics, sociolinguistics and education. The students will read advanced theoretical discussion of multilingualism as a phenomenon and reflect on why the current research scope needs to be extended to include multilinguals and not just bilinguals. The primary focus of the course is on evaluating how multilingualism alters our perception of the world from a cognitive perspective. However, the importance of social contexts and its modulating impact on cognition will be a central theme in this course. The readings will also be geared towards an in depth understanding of the methodological concerns in the field.. At the end of the course, students will be more able to ask incisive questions relevant to the field and develop a topic for research. Upon completion of this course, the students will be able to pursue their own data collection for their own independent research in a multilingual context."
1143,HG4024,SOCIAL THEORIES & LANGUAGE,4.0,LMS(SOH),Yes,Letter Graded,,,"This course introduces you to social theories that have had a profound impact on how linguists study language, and understand the links between language use and society. Important theoretical frameworks by prominent theorists (eg Foucault, Bourdieu, Butler and Bakhtin) are essential concepts for anyone with an interest in the Humanities and Social Sciences, and that have been exceedingly influential in the field of linguistics the last 30 years. This course is especially useful to those who seek a theoretical grounding in how we can better understand and characterize society, human behaviour and language use, by critically engaging with classic texts written by these social theorists."
1144,HG4031,MULTIMODALITY IN SITUATED CONTEXTS,4.0,LMS(SOH),Yes,Letter Graded,HG2020,,"In this course, you will learn to analyse communication and its relations to multimodal resources that users deploy in particular situations. We outline the key concepts and methods of distinct traditions in multimodal analysis; refer to seminal studies and critiques; and reflect on their synergies and differences. Crucially, you will learn to develop research questions and design a study related to multimodal discourse. This course is for anyone who is interested in language, communication and meaning, including, but not limited to students in applied and sociolinguistics."
1145,HG4033,ADVANCED CONVERSATION ANALYSIS,4.0,LMS(SOH),Yes,Letter Graded,HG2033,HG4030,"Conversation analysis (CA) is a well-attested method within multiple humanistic and social science disciplines that uncovers the working of human communicative behaviours. CA is also used. to comprehend the way we produce and understand naturally occurring talk in various social and institutional spheres. You will receive hands-on training in the collection, transcription and systematic analysis of interactional data through this highly empirical and rigorous methodology. With this training, you will become well-prepared in conducting research within this field of study. Topics covered include turn-taking, adjacency pairs, opening and closing, agreement and disagreement, pre-sequences, preference organization, repair, story-telling, and the requesting, giving, and reception of information in conversation."
1146,HG4052,SPEECH SYNTHESIS & RECOGNITION,4.0,LMS(SOH),Yes,Letter Graded,HG2003,HG3052,"Speech synthesis and recognition deals with the design and implementation of computer systems that can 'produce' and 'perceive' speech signals. The goal of this course is to equip you with the knowledge and skills necessary to understand, evaluate, and design and implement a wide range of speech synthesis and recognition systems. These two fields are highly relevant in the linguistics-related sector of the information and communications technology industry. Taking this course will open up opportunities for you by preparing you to enter positions related to these topics or pursue advanced degrees dealing with speech synthesis and/or recognition. For those of you who are more interested in linguistics research, the course will have positive benefits for the study phonetics and phonology, since many of the topics discussed reinforce and extend issues in these fields, particularly concerning acoustic phonetics."
1147,HG4062,"LANGUAGE, CULTURE & SOCIETY IN SOUTHEAST ASIA",4.0,LMS(SOH),Yes,Letter Graded,HG1001 & HG2020,,"Using materials from Mainland and Island Southeast Asia, the course will have two main themes: Language-external: (a) The region's array of languages examined historically and sociolinguistically. (b) The use of linguistic data in uncovering the region's social and cultural history. (c) Language-change and language-loss in the face of present-day political pressures. (d) Language-engineering in the region's nation-states. Language-internal: (a) Critical discussion of the various theoretical approaches to language-and-culture issues, both old and new, especially as presented in the literature of linguistic anthropology. (b) Discussion of the extent to which the organisation (phonology, morphology, syntax, semantics) of languages relates to their cultural and social contexts in which they are spoken."
1148,HG4070,EXPERIMENTAL PHONETICS,4.0,LMS(SOH),Yes,Letter Graded,HG2003,,"The course will cover three main areas: experimental design, acoustic methods, perceptual methods. It is necessary to fully understand the tools and techniques used to properly implement experiments and to interpret the resulting data. Emphasis is placed on the design of phonetic and phonological experiments using electronic systems and introducing computer technology for speech analysis. Therefore, in addition to the sections on experimental methodology there will be a significant portion of the course devoted to mastering computer-based acoustic analysis."
1149,MS4610,ADVANCED BIOMATERIALS,3.0,MAT,Yes,Letter Graded,MS3011(Corequisite) & MS4013(Corequisite),MS4510,Advanced Medical Ceramics. Fibers and Composites. Biodegradable Materials. Smart Biomaterials. Surface Modifications of Biomaterials. Applications.
1150,MS4620,POLYMER TECHNOLOGY,3.0,MAT,Yes,Letter Graded,MS2013,MS4520,"This course is offered to fourth year students. It aims to introduce important additives and processing techniques commonly used in the manufacturing of thermoplastic and thermosetting polymeric products. The effects of fillers and stabilizers on properties of the polymer materials are introduced. Factors affecting polymer processing are being taught which includes basic rheology, the importance of viscoelasticity in polymers, factors affecting polymer flow and flow through die channels of various geometries. Polymer additives, melt rheology and polymer processes."
1151,MS4621,POLYMER SCIENCE,3.0,MAT,Yes,Letter Graded,MS1014 & MS2013,MS4554,"It covers polymer chemistry and physics. The polymer chemistry part covers polymerization and copolymerization methods that involve different mechanisms, and industrial polymerization processes. In polymer physics part, the concept of average molecular weights and polydispersity will be briefly revisited, and the principles and techniques used to measure molecular weights are introduced. Factors affecting polymer properties are being taught that include polymer chain structures, the importance of thermal transitions in polymers, relationship between polymer microstructures and mechanical properties."
1152,MS4631,CORROSION ENGINEERING,3.0,MAT,Yes,Letter Graded,MS3013,,"Corrosion in Various Materials. Nonmetallics: Ceramics, carbon and graphite, polymers and plastics. Corrosion in Various Environments. Advanced Corrosion Prevention Technologies. Corrosion Testing and Monitoring Techniques ? Destructive Testing. Corrosion Testing and Monitoring Techniques ? Non-Destructive Testing Radiography."
1153,MS4640,ADVANCED ANALYSIS OF MATERIALS,3.0,MAT,Yes,Letter Graded,MS3014(Corequisite),MS4553,"This course focuses on advanced crystallographic techniques, with emphasis in the following topics: Basics of Crystallography Advanced X-ray Diffraction Techniques Advanced Transmission Electron Microscopy Integration of results for nanomaterials analysis"
1154,MS4651,THIN FILM TECHNOLOGY,3.0,MAT,Yes,Letter Graded,,MS4556,"Thin film deposition techniques. Thin film characterization. Nucleation, growth and microstructural evolution during thin film formation. Thin film properties and application case studies."
1155,MS4660,FUNDAMENTALS OF INTELLECTUAL PROPERTY IN MATLS SCI & ENG,3.0,MAT,Yes,Letter Graded,,"BG4341, CH4341","This course provides students with a general overview of intellectual property (IP) and the importance of IP to the organization. Students will be able to apply their IP knowledge to support the organizational procedures and registration procedures of IP in Singapore: 1. Definition of IP / What IP is, Types of IP 2. Sources from which information about IP can be obtained 3. Registration procedures, if any, of various types of IP in Singapore"
1156,MS4663,ENGINEERING SOLUTIONS BY DESIGN THINKING,3.0,MAT,Yes,Letter Graded,,,"Through participation in projects involving real human issues, you will experience how the concepts, methods, and sensibilities of design can complement the knowledge, skills, and values of material science engineering to create innovative solutions to complex human problems that are dynamic, multi-perspectival, and multi-stable, and have no unique or determinate solution."
1157,MH1100,CALCULUS I,4.0,MATH(SPS),Yes,Letter Graded,A or H2 Level Mathematics or equivalent ,"CY1601, MH110S, MH1800, MH1801, MH1802, MH1805, MH1810, MH1811","This core mathematical course aims to provide an introduction to the fundamental mathematical concepts (functions, limits, continuity, derivatives and integrals). Computation of derivatives (sum, product, and quotient formulas, chain rule, and implicit differentiation), and application of derivatives to optimization problems and related rates of change problems will also be discussed. This course lays the foundation for more advanced studies in mathematics, physics, engineering, and other related subjects. List of key topics taught 1. Functions 2. Limit and limit laws 3. Continuity 4. Derivatives and derivative function 5. Differentiation formulas 6. Trigonometric derivatives and chain rules 7. Implicit differentiation 8. Linear approximation and extreme values 9. Mean value theorem 10. Limit and infinity 11. Curve sketching 12. Optimization and Newton?s method 13. Antiderivatives"
1158,MH1200,LINEAR ALGEBRA I,4.0,MATH(SPS),Yes,Letter Graded,A or H2 Level Mathematics or equivalent ,"CY1602, MH2800, MH2802","This is a core course for mathematics students and a suitable elective for engineering students. This course provides a grounding on vectors, matrices, and solving systems of linear equations that is fundamental for future mathematics courses and also many practical applications. The course begins by introducing vectors and matrices, and basic operations on them. We then move into the fundamental topic of solving system of linear equations and learn the Gaussian elimination algorithm, an idea that pervades the entire course. In the second half of the course we revisit these ideas in a more abstract way, learning about general vector spaces, linear independence, and the fundamental subspaces associated with a matrix. These ideas are then applied to finding the least squares solution to an inconsistent system of linear equations."
1159,MH1300,FOUNDATIONS OF MATHEMATICS,4.0,MATH(SPS),Yes,Letter Graded,A or H2 Level Mathematics or equivalent ,,"This course aims to develop and equip you with the necessary skills for a mathematically related job. You should demonstrate a basic understanding of fundamental mathematical concepts and processes such as such as formal mathematical proofs. You should also learn the rigorous way to approach mathematical problems and to be familiar with the process of abstracting from examples, as these skills are essential for all future mathematics courses. You should develop critical analytical skills for a career in a mathematical related job. You will acquire the communication skills necessary to communicate technical ideas, both written and verbal, to a broad audience. Content 1. Elementary logic, mathematical statements, quantified statements 2. Sets, operations on sets, Cartesian products, properties of sets 3. Natural numbers, integers, rational numbers, real numbers, complex numbers 4. Relations, equivalence relations, equivalence classes 5. Functions, injective and surjective functions, inverse functions, composition of functions 6. Division algorithm, greatest common divisor, Euclidean algorithm, fundamental theorem of arithmetic, modulo arithmetic"
1160,MH1812,DISCRETE MATHEMATICS,3.0,MATH(SPS),Yes,Letter Graded,,"CE1001, CZ1001, MH1301","This course serves as an introduction to various topics in discrete mathematics. Familiarity with formal analysis through simple problems in some basic discrete structures is a key objective rather than knowing these structures in depth. Specifically, the main aim is to learn topics from the following broad areas of discrete mathematics: number theory, logic, combinatorics, and graph theory. This course aims to provide students with a solid mathematical foundation and is intended for first year computer science and computer engineering students."
1161,MH2100,CALCULUS III,4.0,MATH(SPS),Yes,Letter Graded,MH1101 OR MH1802 (Applicable to DSAI) OR MH1805 (Applicable to DSAI),"CY1602, MH1803, MH210S, MH2800","Calculus III is a core Mathematics course that extends concepts and techniques developed in Calculus I and Calculus II to the case of functions of several real variables. In other words, we try to do the same things as in Calculus I and II, but in higher dimensions. In this course, we shall discuss the notions of limits, continuity, derivatives and integrals of real-valued and vector-valued functions of many variables. Most of the time, extending these familiar notions from one to several variables requires some degree of ingenuity, and we are going to have to spice up the material from Calculus I and II with a little bit of geometry and linear algebra. Techniques learned in Calculus III are essential for financial analysts, engineers, and for further study in mathematics."
1162,MH2200,GROUPS & SYMMETRIES,3.0,MATH(SPS),Yes,Letter Graded,MH1200 OR CY1602,MH2220,"This core MAS course aims to introduce group theory as an abstraction of planar isometries and structures that is essential for more advance algebra courses and applications. The axiomatic concepts serve as a language to study concrete examples in broader sense and helps in developing logical thinking. Course Content Planar isometry, symmetry of shape, group axiom, Cayley table, subgroup, quotient group, cyclic group, dihedral group, congruent modulo, permutation group, alternating subgroup, general linear group, group homomorphism, group isomorphism, coset, puzzle."
1163,MH2500,PROBABILITY & INTRODUCTION TO STATISTICS,4.0,MATH(SPS),Yes,Letter Graded,MH1100 & MH1101 OR MH1800 & MH1801 OR MH1101 & MH110S OR MH1100 & MH111S OR MH1802 OR CY1601 OR MH1805,"MH1820, MH2814","This is a core mathematical course, aiming to develop your understanding of fundamental concepts in probability and statistics such as random variables, independence, basic probability distributions, and confidence intervals. The course also prepares you for further statistics courses such as MH3500 in the Statistics Track."
1164,MH2802,LINEAR ALGEBRA FOR SCIENTISTS,3.0,MATH(SPS),Yes,Letter Graded,H2 Maths or equivalent ,"CY1602, MH1200, MH1201, MH2800, RE1021","This course aims to support you to: 1. Acquire a wider range of mathematical concepts related to vector spaces and linear algebra. 2. Develop a strong set of mathematical skills for upper level Physical and Computing Science courses. 3. Develop thinking, reasoning, communication and modelling skills through a mathematical approach to problem-solving 4. Connect ideas within mathematics and apply mathematics in the contexts of Physical and Computing Science courses. 5. Experience and appreciate the rigour and abstraction in the discipline."
1165,MH2814,PROBABILITY & STATISTICS,3.0,MATH(SPS),Yes,Letter Graded,MH1810 OR MT1001,"CV2001, CV2018, HE1005, MH1820, MH2500, MT2001","Uncertainties are unavoidable in the design and planning of engineering system. Therefore, engineering analysis should include probability and statistics to evaluate the significance of uncertainty on system performance and design. This course provides the basics of probability and statistical concepts in terms that are more easily understood by engineering students. We present probability and statistical concepts through problems that are meaningful to engineering science. This course should motivate the recognition of the significant roles of the relevance mathematical concepts in engineering."
1166,MH3101,COMPLEX ANALYSIS,4.0,MATH(SPS),Yes,Letter Graded,MH1101 & MH2100,MH2801,"This course is an introduction to the theory of complex variables that is useful in many branches of pure and applied mathematics. Analytic functions of one complex variable, Cauchy-Riemann equations. Contour integrals, Cauchy's theorem and Cauchy's integral formula, maximum modulus theorem, Liouville's theorem, fundamental theorem of algebra, Morera's theorem. Taylor series, Laurent series, singularities of analytic functions. Residue theorem, calculus of residues. Fourier transforms, inversion formula, convolution, Parseval's formula. Applications."
1167,MH3300,GRAPH THEORY,4.0,MATH(SPS),Yes,Letter Graded,MH1201 & MH1301 OR MH2802,,"This course serves as an introduction to graph theory. As well as establishing some of the fundamentals of graph theory, this course aims to exhibit the wide range of applications enjoyed by graphs. The fundamentals of graph theory will be covered in a rigorous manner and you will be introduced to various graph invariants. You will see how these graphs invariants can be use to solve real-world problems. In particular, you will learn how to use graphs to solve scheduling problems, discrete optimization problems, and assignment problems."
1168,MH3510,REGRESSION ANALYSIS,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3500,,"This course aims to develop your understanding/grasping of the regression models of summarizing the relationship among variables. Linear regression models are widely used today in business, administration, economics, engineering, and the social, health and biological sciences. You should learn the rigorous way to approach regression models and be able to build regression models for real data."
1169,MH3512,STOCHASTIC PROCESSES,4.0,MATH(SPS),Yes,Letter Graded,MH2500,,"This course will enable you to analyze random systems and their long-run behavior by the computation of key quantities such as hitting probabilities and mean hitting times. On a more global scale, it aims at training undergraduates to design stochastic models with potential applications in various fields, such as biology, economics, finance, physics, analytics and data science."
1170,MH3520,MATHEMATICS OF DEEP LEARNING,4.0,MATH(SPS),Yes,Letter Graded,MH2100 & MH3500 & MH3600 & PS0001,,"This course investigates deep learning from the perspectives of several mathematical theories: numerical optimisation, statistical learning, function approximation, and coding theory. The aim is to shed some light on why and under what circumstances deep learning can be expected to work well - or not."
1171,MH4200,ABSTRACT ALGEBRA II,4.0,MATH(SPS),Yes,Letter Graded,MH1201 & MH3200,,"This mathematics course, which is a prescribed elective for students in the pure mathematics track, aims at understanding basics in communicative algebra, which captures concepts in ring theory and module theory. This course will lead you to various structures that are common to diverse mathematical objects, and learn how to apply the abstract theory to different mathematical contexts. It will be essential for advanced courses in algebraic number theory, algebraic geometry, module theory, and anyone who will need to work with number theory, geometry, coding theory and cryptography."
1172,MH4300,COMBINATORICS,4.0,MATH(SPS),Yes,Letter Graded,MH1101 & MH1201 & MH1301 OR MH1201 & MH1301 & MH1802,,"This final year mathematics course aims to equip you to apply concepts in symbolic methods and analysis to solve a variety of problems in combinatorics. The tools developed in the course are useful for future graduate courses in mathematics, applied mathematics and engineering. Course Content 1. Combinatorial Structures and Ordinary Generating Functions: symbolic enumeration methods, integer compositions and partitions, words and regular languages, tree structures 2. Labelled Structures and Exponential Generating Functions: labelled classes, surjections, set partitions, words, alignments, permutations, labelled trees, mapping and graphs 3. Complex Analysis, Rational and Meromorphic Asymptotics: generating functions as analytic objects, analytic functions and meromorphic functions, singularities and exponential growth of coefficients 4. Singularity Analysis of Generating Functions: coefficient asymptotics, process of singularity analysis"
1173,MH4311,CRYPTOGRAPHY,4.0,MATH(SPS),Yes,Letter Graded,MH1301 & MH2200,,"This course will introduce cryptography and cryptanalysis. Cryptography is applied to protect data confidentiality and to authenticate data. Cryptanalysis is to analyze the security of cryptosystems. The course will cover five types of cryptosystems: symmetric key encryption, symmetric key authentication (message authentication code), hash function, public key encryption and public key authentication (digital signature). The applications of cryptography will be covered, especially the TLS which is widely used to protect the Internet traffic."
1174,MH4510,STATISTICAL LEARNING & DATA MINING,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3500 & MH3510 & MH3511,"CZ4041, SC4000","This course gives an overall view of the modern statistical/machine learning techniques for mining massive datasets, ranging from generalized linear models, over model selection, to the state-of-the-art techniques like LASSO, neural networks, etc. This course will not only discuss individual algorithms and methods, but also tie principles and approaches together from a theoretical perspective. Moreover, students can gain a hands-on experience through team project. This course equips students with the necessary skills for being a data analyst."
1175,MH4511,SAMPLING & SURVEY,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3500,HE2020,"1. Probability Sampling a Types of Probability Samples b Simple Random Sampling c Estimation of Population Mean, Proportion and Total d Sample Size Estimation e Systematic Sampling 2. Stratified Sampling a Theory of Stratified Sampling b Sampling Weights c Estimation of Population Mean, Proportion and Total d Allocating Observations to Strata e Sample Size Estimation f Defining Strata g Post-stratification 3. Ratio and Regression Estimations a Ratio Estimation b Regression Estimation c Selecting the Sample Size d Relative Efficiency of Estimators 4. Cluster Sampling a One-Stage and Two-Stage Cluster Samplings b Estimation of Population Mean, Proportion and Total c Selecting the Sample Size d Cluster Sampling with Probability Proportional to Size 5. Sampling with Unequal Probabilities a One-Stage Sampling with Replacement b Two-Stage Sampling with Replacement c Unequal-Probability Sampling without Replacement 6. Nonresponse a Effects of Ignoring Nonresponse b Call backs and Two-Phase Sampling c Weighting Methods for Nonresponse d Imputation"
1176,MH4513,SURVIVAL ANALYSIS,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3500 & MH3510,,"The course will introduce statistical methods used to analysis time-to-event data. Time-to-event or failure time data, and associated covariate data can be collected under a variety of sampling schemes and very commonly involves right censoring. The distribution of a time-to-event variable is often characterized in terms of its survival or hazard function. The course will cover fundamentals in survival analysis, with emphasis on statistical principal, methods and real life applications. The course will also motivate students to work closely with data and make inference nonparametrically and/or parametrically in the fields of study."
1177,MH4700,NUMERICAL ANALYSIS II,4.0,MATH(SPS),Yes,Letter Graded,MH3110 & MH3700,,"MAS423 is useful but not essential. This course is to provide numerical solutions of differential equations using finite difference methods and to understand the implementation of the numerical computations using computer software packages such as MATLAB. * Finite difference formulae, consistency of difference schemes, finite difference methods for ordinary differential equations, classification of second-order partial differential equations, first and second order characteristics * Matrix method and von Neumann method for stability analysis, Lax's equivalence theorem for convergence, method of characteristics * Application to heat equation, wave equation and Poisson's equation."
1178,MH4701,MATHEMATICAL PROGRAMMING,4.0,MATH(SPS),Yes,Letter Graded,MH2100 & MH3701 OR MH1803 & MH3701,,"This math elective course aims to introduce you to the basic nonlinear optimization models, and the theory and analysis of the algorithms commonly used to solve these models. With the knowledge and skills acquired from analysing standard algorithms for basic nonlinear optimization models, you will be able to extend your understanding and appreciation to other solution algorithms for more general nonlinear optimization models that you will encounter in your professional work, in areas such as statistics, finance, artificial intelligence, logistics, healthcare, etc."
1179,MH4702,PROBABILISTIC METHODS IN OPERATIONS RESEARCH,4.0,MATH(SPS),Yes,Letter Graded,MH2500 & MH3512 OR MH2500 & MH3701,,"Operations Research (OR) is about assessing the best utilization of resources based on scientific principles, it aims to improve efficiency and productivity in complex decision-making situations. You will acquire knowledge in modelling and finding solutions to practical problems under an uncertain circumstance. Students who wish to acquire some mathematical models to solve industrial problems will benefit from this course."
1180,MH4930,SPECIAL TOPICS IN MATHEMATICS,4.0,MATH(SPS),Yes,Letter Graded,Approval by Division of Mathematical Sciences ,,"This course aims to expose you to special topics in mathematics and pure mathematics which are not regularly offered in any other module. The faculty who offers this course will provide you with opportunities to learn about a special topic in-depth and develop the skills and knowledge required. Through this course, you will be able to expand your horizon and become more up-to-date in your knowledge and skills in mathematics."
1181,MH5000,MATHEMATICAL PROBLEM-SOLVING,2.0,MATH(SPS),Yes,Letter Graded,Approval by the Division MH1100 & MH1101 & MH1200 & MH1201 & MH1300 OR CY1601 & CY1602 & MH1201 & MH1300,,"The aim of the course is to prepare students for competitions, such as Simon Marais Mathematics Competition (https://www.simonmarais.org/) or International Mathematics Competition for university students (http://imc-math.org/),"
1182,MH5100,ADVANCED INVESTIGATIONS IN CALCULUS I,1.0,MATH(SPS),Yes,Letter Graded,Approval by Division of Mathematical Sciences MH1100(Corequisite),,"Solving of challenging non-standard problems from various areas, including calculus, linear algebra, algebra, differential equations, probability, discrete mathematics, etc. Creative thinking, exposition skills."
1183,MH5200,ADVANCED INVESTIGATIONS IN LINEAR ALGEBRA I,1.0,MATH(SPS),Yes,Letter Graded,Approval by the Division of Mathematical Sciences MH1200(Corequisite),,"The course will introduce the advanced materials in linear algebra, including Matrices and Gaussian elimination, vector spaces, determinants, and eigenvalues and eigenvectors. The course will focus on the challenging problems in these topics and the application of these topics in sciences."
1184,MH5301,MODERN CRYPTOGRAPHY: REAL-WORLD APPLICATIONS & IMPACT,3.0,MATH(SPS),Yes,Letter Graded,AO or H1 Level Mathematics or equivalent ,"HG5012, HG8012","This course aims to introduce students to the world of modern cryptography. To let you better understand and appreciate how modern cryptography is used in daily life to safeguard our digital information, we look at how modern cryptography is used in real-world applications and case studies of flawed cryptosystem. This course is suitable for students of various disciplines, including but not limited to mathematics, computer science and engineer, electronic engineering."
1185,EG5003,PRODUCT DEVELOPMENT CHALLENGE,3.0,ME,Yes,Letter Graded,Admission subject to interview ,MA3179,"The objective is for you to undertake a sizeable project which will challenge you to utilize your knowledge in different areas of engineering to analyze, design and construct a predetermined product within a specified timeframe. You will learn to identify your own problems and seek your own solutions to execute the project, beyond the prescription of lectures and text books. The course involves you, either singly or in a team, to execute a project, which may be pre-defined or self-proposed. Each project team will be assigned one or two mentors, who are NTU professors or practising engineers. They will also act as the assessors."
1186,MA0218,INTRODUCTION TO DATA SCIENCE & ARTIFICIAL INTELLIGENCE,3.0,ME,No,Letter Graded,MA1008 OR FE1008 OR CY1402,"CE1015, CE1115, CE4073, CH0494, CV0003, CZ1015, CZ1016, CZ1115, CZ4073, SC1015","In today's era of Information, `Data' is the new driving force, provided we know how to extract relevant `Intelligence'. This course will start with the core principles of Data Science, and will equip you with the basic tool and techniques of data handling, exploratory data analysis, data visualization, data-based inference, and data-focussed communication. The course will also introduce you to the fundamentals of Artificial Intelligence - state space representation, uninformed search, and reinforcement learning. The course will motivate you to work closely with data and make data-driven decisions in your field of study. The course will also touch upon ethical issues in Data Science and Artificial Intelligence, and motivate you to explore the cutting-edge applications related to Big Data, Neural Networks and Deep Learning. Python will be the language of choice to introduce hands-on computational techniques."
1187,MA2002,THEORY OF MECHANISM,3.0,ME,Yes,Letter Graded,MA1001,,"The purpose of a mechanism is to transmit motion and force. This course introduces the students some basic mechanisms including linkages, cams and gears. Mechanisms are the building blocks of a machine. In a machine design problem, very often the first task is to determine the type and configurations of mechanisms to provide the desired motions. Once the kinematic issues are addressed, the dynamic analysis can then be performed. In this course, techniques for the kinematic and dynamic analyses of mechanisms will be covered. A course in the theory of mechanisms is essential for any mechanical engineers as the knowledge is fundamental in understanding the working of machines. Apart from analytical ability, it also provides students the opportunities to develop their design capability."
1188,MA2009,INTRODUCTION TO ELECTRICAL CIRCUITS & ELECTRONIC DEVICES,3.0,ME,Yes,Letter Graded,,"MA5705, MA8005, MA8006","This course introduces the basic theory of electrical linear networks as well as the application of basic electronic devices. Students are first provided with the analytical tools to solve linear resistive networks and to derive linear equivalent networks. These formal methods are then generalized to include reactive components, such as capacitors and inductors, analyzing the network behaviors both in frequency (AC steady state analysis) and in time (transient analysis). The second part of the course will introduce the basic electronics components such as operational amplifiers, diodes and transistors, with special emphasis on the practical use and applications. Students will use operational amplifiers to design simple linear filters. Diodes and transistors will be used in nonlinear applications such as rectifiers and digital logic."
1189,MA3001,MACHINE ELEMENT DESIGN,3.0,ME,No,Letter Graded,MA2001 (Min Grade :I) & MA2002 (Min Grade :I) & MA2005 (Min Grade :I),,"This course aims to introduce how many of the most common machine elements such as belts, chains, gears and bearings operate; and how the information learned in previous mechanics of materials and theory of mechanism courses can be applied to solve the design problems encountered when using these elements. You will learn the important features of these elements and the methods of analysing and designing them. You will also learn how machine elements are selected and integrated into common and commercially available mechanical devices and systems, so that these devices and system can satisfy their function and desired application. The use of industrial manuals will be part of the learning experience of this course."
1190,MA4002,FLUID DYNAMICS,3.0,ME,No,Letter Graded,MA3006,,"This course aims to provide fundamental principles and concepts in potential flow and high velocity flows where the compressibility effects of gas have to be considered and therefore its density will not remain constant as the velocity changes. The course will also impart to you, the student, theories on laminar and turbulent boundary layer flows over flat plates, external flows around immersed bodies and the drags on flat plates and bluff bodies. Other objectives are to provide principles and theories relating to unsteady flows in pipes and flows in turbomachines such as pumps and turbines."
1191,MA4804,OPTIMIZATION THEORY & APPLICATIONS,3.0,ME,No,Letter Graded,MH1810 OR CY1201 OR MH2810,,Introduction and Overview; Fundamental Concepts in Optimization; Categorization of Optimization Problems and Methods; Non-Linear Programming; Linear Programming; Discrete Optimization; Software Tools; Multi-Objective Optimization.
